user,item,rating
1253,238,5
159,444,5
649,208,4
828,269,5
291,203,5
198,294,4
28,624,2
1112,566,5
1096,157,3
876,89,5
208,183,5
1276,287,3
699,603,5
224,322,2
1159,554,5
955,183,4
124,16,2
225,208,5
1015,80,4
297,217,4
895,325,4
1148,184,5
855,39,2
708,416,1
1387,261,3
10,225,1
1309,54,3
1196,677,5
558,33,3
289,51,4
511,672,4
604,277,3
727,53,3
1324,213,5
966,348,5
328,211,5
1226,195,4
237,197,5
583,234,5
337,169,4
1233,485,5
930,590,3
1021,586,2
158,217,4
358,483,4
989,498,5
545,389,3
1397,18,5
828,694,5
1075,16,4
1368,479,4
377,450,5
1406,24,5
806,55,5
1048,97,4
1098,95,5
1197,550,4
1192,20,5
1301,566,5
1231,351,4
1011,523,5
1050,90,5
457,129,4
1180,467,3
555,145,5
949,89,5
506,390,5
66,560,3
871,467,2
901,626,5
766,303,4
323,93,2
541,338,5
324,379,4
537,53,5
1052,507,5
1366,441,3
698,653,5
955,471,5
28,325,2
871,422,3
1247,493,1
714,159,5
159,33,4
1360,371,5
579,404,3
829,128,4
548,462,3
187,126,4
1309,285,5
685,149,1
392,203,5
390,660,5
1375,422,5
281,78,5
997,150,5
426,195,3
247,462,3
231,308,4
1093,574,5
1387,135,5
621,546,5
117,571,5
209,566,5
203,459,4
1188,580,3
385,610,3
310,657,3
163,101,3
391,595,2
353,133,5
873,123,1
1384,363,5
1368,361,3
1116,163,3
739,51,3
591,498,5
1229,203,4
998,615,4
1006,378,1
1082,151,1
1275,550,3
166,130,1
1229,568,4
13,610,3
610,116,5
8,106,3
783,599,5
21,31,4
289,249,5
688,243,1
877,682,5
606,380,4
662,282,5
78,564,3
564,276,1
1079,483,3
611,221,2
1179,41,3
77,96,5
1142,12,4
503,265,4
613,237,3
341,150,3
596,273,4
1397,329,3
1113,627,4
451,325,2
735,165,4
813,632,5
97,397,3
297,252,5
416,90,5
665,34,4
751,539,5
1403,50,4
986,34,2
240,340,5
1110,11,5
5,147,5
1050,294,2
1,442,5
349,439,5
1110,409,3
240,611,4
369,571,5
65,34,4
1159,532,5
358,359,5
454,246,5
1,434,5
6,136,5
445,67,5
727,540,5
857,10,4
994,183,1
559,371,5
446,464,5
1186,305,5
734,44,5
842,192,5
607,269,4
795,114,5
731,148,1
996,309,5
294,269,5
1376,539,5
1059,650,5
564,596,5
842,133,5
690,662,5
515,404,3
1359,306,4
805,633,5
811,554,4
323,593,2
275,145,5
764,671,1
895,1,5
41,406,3
1181,294,4
925,47,3
845,230,5
681,291,5
1332,66,5
1156,616,4
576,363,5
1235,401,5
682,678,4
445,516,3
1007,551,1
18,223,5
873,117,1
1201,54,1
1235,72,5
772,631,4
96,141,3
521,580,4
548,397,2
1036,305,5
359,56,5
869,3,5
765,209,3
28,182,1
605,56,1
1337,633,5
1234,194,5
785,500,4
813,628,5
1006,621,1
1298,108,5
508,376,5
607,513,5
851,264,5
1222,1,3
979,101,3
878,657,4
380,295,4
249,360,5
434,161,5
807,80,4
489,447,5
834,419,4
114,208,3
736,529,3
1103,462,3
844,21,5
739,616,4
512,553,5
55,291,5
37,161,5
85,484,5
69,650,5
512,560,2
1135,459,5
367,116,5
511,623,4
1033,78,2
65,336,5
28,514,3
618,553,5
423,380,5
1213,19,4
980,1,1
488,25,1
55,324,5
1338,197,1
693,176,5
698,571,4
97,31,4
808,459,5
57,245,2
840,352,5
561,527,5
86,197,5
992,179,5
1218,689,4
337,612,4
1327,435,3
378,391,5
390,182,2
917,328,4
136,421,5
1306,222,5
634,466,3
693,684,5
135,232,1
392,447,4
715,41,4
1242,41,3
595,98,5
204,459,1
200,80,4
1035,51,5
215,499,5
481,67,5
279,285,5
1405,30,3
176,201,5
975,306,5
1124,251,5
773,419,5
1386,357,5
108,432,2
1100,77,4
96,154,4
269,373,5
692,472,4
1209,491,5
495,20,5
159,320,4
204,304,1
790,476,5
623,466,5
289,493,4
859,439,5
551,208,2
929,502,5
100,556,5
385,618,3
372,658,4
1391,86,3
1002,278,3
1403,288,4
102,396,3
832,315,5
205,467,4
537,481,5
1374,150,1
563,132,5
735,302,4
1387,390,5
598,593,4
765,458,3
127,481,5
440,117,3
913,339,5
1161,452,5
973,444,5
1318,560,4
450,536,4
1123,657,4
53,691,5
1050,173,3
466,692,5
156,118,3
1177,395,5
1339,504,5
436,430,5
1160,351,5
27,375,4
663,362,3
599,94,5
760,497,5
77,257,5
1069,238,5
1081,27,5
395,580,4
520,215,5
957,250,1
1333,80,4
291,524,4
454,15,5
405,385,1
1029,60,5
982,329,2
1163,1,4
125,507,3
1051,235,5
510,33,5
125,496,3
1200,387,5
324,217,5
360,9,3
628,256,5
589,196,3
419,558,2
5,31,2
20,329,4
1220,596,5
972,176,5
170,271,4
928,280,3
106,435,3
588,621,1
477,0,5
394,348,2
737,439,3
203,638,5
1320,443,3
852,287,5
542,550,2
1025,269,5
787,431,3
537,447,5
113,603,5
1284,311,5
1383,5,3
1352,92,3
562,148,5
718,291,5
770,254,5
961,144,2
538,11,2
689,396,3
476,209,3
894,391,4
563,158,5
6,562,5
427,143,5
1208,303,5
862,424,5
911,648,4
1339,58,5
101,298,3
413,317,5
230,556,4
1100,651,4
74,273,2
1157,190,5
133,516,4
1007,540,5
1348,428,5
689,245,3
349,337,5
1276,285,1
508,248,1
832,142,5
1197,330,5
1001,86,5
457,350,3
1319,224,4
1335,513,5
1151,431,3
443,225,3
575,325,4
646,496,5
476,486,3
1318,330,5
167,105,3
161,557,5
678,221,1
1183,514,5
163,623,3
1387,276,3
1375,345,5
478,260,1
867,288,5
801,258,5
280,561,5
1136,542,4
1278,409,2
1390,139,5
825,216,5
1409,40,2
454,309,5
1283,384,5
1040,238,4
76,74,1
678,290,1
1113,621,5
239,90,5
1244,184,5
182,34,3
1359,457,5
1309,576,5
352,208,3
1352,468,3
1050,680,3
163,154,4
1129,92,3
1339,536,4
513,36,5
1020,107,3
561,687,5
496,595,5
96,483,4
733,97,3
1229,681,4
824,26,5
948,305,5
838,228,5
500,68,4
1230,666,2
1181,152,3
88,202,5
689,409,4
362,162,5
822,635,5
521,231,5
917,645,5
134,542,3
1037,117,5
461,222,5
714,51,4
510,155,5
1130,560,3
245,319,5
1090,610,3
470,282,4
446,380,4
457,396,3
635,476,1
775,697,5
1383,652,5
1252,268,5
678,280,2
628,2,3
6,571,4
1106,634,5
1116,287,4
249,300,5
1309,32,5
973,500,5
1295,485,3
89,655,2
253,502,4
1303,190,5
958,307,3
531,502,5
398,5,2
808,256,5
