user,item,rating
915,91,5
319,626,5
371,59,1
221,163,3
591,889,5
283,697,5
608,772,4
203,511,4
237,676,4
97,858,4
5,186,5
459,349,5
443,786,5
367,90,4
218,618,4
112,272,5
475,583,3
16,776,5
742,367,5
422,918,5
254,789,1
184,228,4
241,532,5
3,100,5
960,173,5
375,39,1
257,737,5
967,167,5
960,788,5
967,235,2
746,119,5
193,548,3
24,812,3
420,527,5
202,119,4
722,736,5
0,622,5
337,740,4
333,858,4
723,634,3
203,393,3
53,258,3
110,770,3
688,335,4
882,847,1
739,493,3
247,904,3
353,6,3
651,0,5
273,107,5
11,531,5
878,928,5
910,902,4
660,614,2
492,556,4
702,202,3
419,84,5
969,904,4
801,983,5
685,192,5
176,372,5
264,809,5
532,642,3
428,874,3
335,316,5
666,829,5
762,628,2
240,553,4
759,768,1
472,190,5
890,918,5
27,107,5
747,424,3
465,216,4
412,987,1
883,636,3
389,736,5
846,130,3
295,254,5
631,906,5
278,322,4
517,338,3
497,745,5
441,712,3
107,862,5
821,247,3
776,700,5
209,801,3
611,50,3
94,591,5
184,930,4
735,362,1
341,90,3
145,495,5
322,69,4
472,243,4
177,7,5
3,219,5
770,851,4
87,300,5
296,184,3
910,693,5
307,997,3
754,486,4
606,817,4
697,358,5
547,531,5
511,838,5
252,82,3
469,235,3
143,129,5
129,191,5
383,792,3
726,128,5
637,767,3
464,80,3
895,83,5
247,107,3
766,36,5
520,550,5
547,773,5
580,514,5
531,101,5
99,656,3
628,378,4
738,537,2
887,291,5
705,219,4
876,961,1
857,844,5
523,314,4
697,266,4
417,177,5
747,264,2
511,955,5
685,735,5
261,716,5
851,43,5
957,627,4
553,874,5
860,425,5
610,227,5
624,696,5
394,30,5
223,72,3
194,577,5
698,272,5
797,446,5
144,548,4
32,773,4
845,672,4
785,854,3
505,363,5
47,144,4
113,294,5
875,417,5
847,901,3
377,99,3
387,215,3
365,136,5
52,748,5
860,208,4
653,604,5
651,759,5
595,734,5
900,420,1
812,33,5
666,367,4
73,826,5
606,895,5
93,837,5
126,43,5
393,285,1
954,846,5
682,458,1
520,250,4
382,997,3
53,671,4
788,732,5
789,157,5
480,105,3
887,864,5
896,630,4
143,124,3
567,863,5
809,518,1
473,234,5
212,961,5
130,33,5
128,496,4
130,120,3
797,881,5
85,494,4
979,175,2
749,66,5
258,521,5
994,721,4
712,90,2
276,94,1
376,778,5
558,540,5
592,51,4
488,29,5
166,886,3
228,764,5
295,493,4
7,456,3
596,259,5
501,487,4
389,853,4
520,601,4
788,339,5
126,708,5
368,144,5
341,878,4
305,787,5
575,523,5
147,436,4
876,392,2
655,157,4
375,789,1
474,176,5
570,282,4
477,932,5
335,837,5
732,361,5
520,791,5
687,115,5
71,851,3
362,384,2
519,520,1
910,931,4
613,622,5
774,756,5
985,178,4
549,153,4
464,358,4
250,178,3
783,546,5
219,719,3
700,461,5
688,413,4
919,465,5
335,631,5
823,748,5
132,569,5
156,676,3
985,721,5
551,513,5
42,208,5
212,997,4
123,215,4
132,888,5
655,183,3
743,965,5
971,7,4
195,69,2
953,24,5
565,457,3
839,528,5
345,606,3
960,991,4
558,288,5
157,935,3
271,728,1
426,903,3
601,786,3
517,627,3
496,594,2
177,375,5
80,1,3
796,272,5
705,338,4
5,209,5
908,768,2
870,825,4
299,541,2
26,841,5
579,758,1
574,813,5
314,472,3
69,126,5
196,971,5
766,1,3
700,280,5
847,910,3
209,442,5
776,315,5
344,92,5
421,559,3
565,981,4
731,273,5
837,33,5
36,353,1
85,1,2
253,722,5
931,853,4
681,765,3
149,508,5
119,966,3
411,8,3
675,902,4
763,548,4
570,883,4
350,328,2
896,681,4
741,673,3
860,867,3
968,677,5
334,750,4
850,59,5
950,254,5
770,747,5
467,259,5
382,121,5
93,170,1
314,537,3
854,354,5
302,718,5
78,527,5
654,805,2
217,345,5
911,285,1
740,900,1
848,830,3
776,284,5
358,59,1
727,456,3
767,10,5
957,246,3
721,256,5
510,67,5
130,208,4
16,609,5
251,543,2
610,792,5
308,87,4
628,985,3
169,697,5
974,282,5
702,681,4
91,728,3
322,6,4
975,402,5
562,342,4
573,225,5
817,299,4
739,710,5
861,499,3
197,767,3
367,862,5
853,37,5
109,689,5
430,556,5
996,589,5
631,647,4
576,190,5
27,417,3
659,496,5
619,963,5
964,710,4
601,336,2
876,804,2
744,770,4
51,996,5
844,777,5
438,407,4
318,427,4
938,319,5
91,163,3
59,121,4
441,190,5
922,811,4
77,630,4
946,341,3
592,781,5
126,39,4
634,191,4
944,539,5
483,729,3
173,324,5
883,80,3
334,409,5
440,216,4
72,981,4
453,856,5
617,732,5
610,12,5
573,620,5
891,73,5
657,764,5
994,506,3
725,929,5
541,60,3
905,843,3
684,618,5
614,899,3
381,355,4
675,350,2
520,120,4
528,312,5
19,529,5
29,160,5
585,205,3
418,206,2
612,789,3
423,784,5
538,871,4
286,671,4
0,16,5
321,98,5
474,29,5
27,478,2
278,202,3
865,107,5
959,492,4
384,536,4
278,495,5
258,389,4
835,927,4
803,282,1
680,708,4
24,867,4
141,826,5
772,882,5
96,375,4
845,919,4
209,777,5
763,408,4
879,264,4
653,678,5
40,980,1
468,26,5
984,733,5
382,721,5
91,192,3
904,106,5
395,53,3
434,651,5
696,132,5
974,590,4
334,559,4
841,128,5
943,166,4
287,774,4
756,46,5
48,713,5
12,82,3
635,210,5
891,976,5
756,995,5
509,31,5
611,790,4
446,741,2
675,474,5
790,220,5
189,469,4
508,493,4
22,100,4
272,997,5
53,775,4
335,163,3
300,120,4
521,239,4
988,668,4
108,282,5
809,499,2
808,523,5
901,879,5
731,681,4
877,356,5
552,717,5
906,520,4
657,228,5
223,365,1
447,990,5
575,736,5
554,31,5
731,87,5
202,276,3
417,510,5
644,406,1
600,68,5
337,120,3
660,157,2
431,324,3
456,529,5
915,332,5
514,625,4
827,528,5
323,168,5
532,704,3
713,207,4
436,810,4
474,862,5
985,666,4
342,424,5
538,371,4
589,152,5
117,282,3
437,33,2
655,119,4
334,419,5
977,697,5
120,998,5
874,936,5
988,407,5
355,654,5
916,353,4
829,326,5
282,971,1
742,91,5
161,362,2
655,786,4
49,717,5
682,502,3
360,982,5
95,154,5
886,301,4
194,311,5
139,280,5
883,719,5
940,773,4
564,609,5
725,223,5
915,213,5
907,654,5
156,778,4
406,275,5
769,980,4
698,190,5
565,232,5
262,23,2
195,37,4
373,651,5
333,318,5
36,376,1
551,902,4
565,192,4
513,392,4
986,650,5
82,961,4
681,328,1
878,698,3
642,487,3
24,244,3
136,878,4
996,248,5
989,476,3
506,704,3
305,114,3
614,577,5
221,772,3
486,20,4
293,274,5
700,526,5
68,228,2
185,45,5
473,554,5
450,466,5
258,932,5
461,8,3
107,840,5
445,511,4
912,441,5
706,845,5
863,974,5
944,81,5
866,548,3
526,10,5
973,482,5
899,681,3
946,150,3
596,332,5
343,826,5
910,995,4
778,832,4
799,447,5
239,991,4
840,347,3
975,176,5
490,25,4
104,812,4
983,400,4
672,569,5
781,97,1
494,352,5
901,244,3
658,512,5
24,940,4
704,396,5
944,113,5
894,130,2
566,828,2
37,683,3
691,849,5
622,808,5
31,985,3
983,913,3
278,901,4
821,531,4
863,60,3
779,589,5
31,84,4
734,296,4
721,886,5
86,894,2
131,48,5
186,987,3
683,137,2
237,749,5
651,514,5
95,593,4
115,648,4
302,145,5
504,301,3
589,31,5
469,456,3
851,642,3
556,306,1
701,361,1
105,175,5
248,428,5
301,188,5
844,997,5
173,767,4
811,273,5
36,222,1
559,630,4
256,533,5
439,952,3
209,928,4
228,964,5
971,238,2
499,841,5
685,908,4
334,732,5
463,546,5
97,593,2
11,60,3
932,240,5
565,407,4
472,880,5
54,761,5
298,347,3
822,140,5
393,107,3
788,223,5
871,553,3
590,441,4
727,692,5
725,145,5
198,248,4
710,633,5
674,662,5
37,48,3
676,818,5
188,578,2
863,718,5
233,876,4
794,926,4
424,498,4
787,359,4
306,288,4
643,268,3
854,114,4
192,85,4
160,152,5
381,12,4
472,928,4
737,346,5
702,215,3
692,464,3
688,663,3
906,59,5
549,681,4
83,929,4
192,258,4
996,254,4
152,28,4
87,580,4
105,256,2
163,504,3
62,539,5
21,730,5
138,250,3
415,94,4
348,236,5
303,785,2
737,628,1
719,673,4
506,567,5
411,304,3
134,116,5
727,575,4
380,891,1
48,839,5
732,603,5
198,176,4
881,606,4
187,886,5
499,165,5
897,263,5
674,522,5
365,372,5
41,842,4
194,847,5
752,196,4
752,505,4
693,928,3
342,268,3
508,182,5
827,610,5
27,477,3
813,521,5
470,6,4
642,499,5
549,821,5
565,2,4
756,268,4
2,791,5
615,184,1
242,793,1
858,846,3
955,409,5
356,578,5
824,970,3
597,170,4
859,980,3
890,399,5
805,999,5
231,813,2
566,463,3
205,808,1
256,54,5
67,219,2
713,401,5
561,247,5
887,271,4
684,428,5
72,389,3
991,369,3
482,252,5
592,980,3
512,450,4
427,958,2
960,371,2
651,983,5
56,429,2
738,35,5
826,402,5
441,948,5
911,132,1
806,857,5
418,942,1
150,809,5
174,41,5
812,820,5
40,411,2
536,662,5
7,341,2
781,739,3
186,499,5
258,53,3
400,340,5
643,250,4
381,182,5
131,384,4
527,724,5
552,558,5
889,565,4
425,647,4
476,93,4
371,335,1
918,105,4
233,739,4
411,517,4
664,145,4
712,848,1
0,724,4
856,67,5
71,17,5
735,507,2
617,765,4
884,429,3
982,260,5
731,574,5
727,344,5
350,661,5
488,997,4
309,409,5
130,183,5
70,703,5
425,808,5
74,496,5
580,165,5
459,467,4
323,867,3
859,97,3
924,871,3
574,565,4
527,683,2
147,2,4
94,692,5
255,623,5
693,974,1
584,963,5
479,689,1
666,230,5
162,206,4
108,25,5
453,394,5
686,537,4
494,931,3
941,300,5
362,326,3
762,175,5
502,707,5
382,779,5
175,400,3
256,856,5
699,978,4
867,965,2
899,452,5
285,881,3
836,675,5
152,848,3
161,474,4
394,425,5
81,135,4
368,807,3
730,916,5
902,515,5
541,720,5
58,871,3
176,572,5
322,46,5
200,940,4
154,343,2
837,306,5
30,455,5
1,33,2
676,382,3
587,435,3
325,53,4
220,274,2
844,642,4
71,90,5
240,683,4
727,75,5
749,129,5
278,206,4
889,313,5
656,156,3
759,237,3
666,856,5
727,762,4
436,938,4
256,841,5
710,45,5
559,854,5
744,42,3
358,300,1
209,135,5
376,783,5
251,80,1
233,587,5
778,342,5
642,304,3
497,120,1
21,533,5
182,364,5
565,254,5
922,513,3
942,136,4
135,775,3
302,370,5
698,367,4
227,621,5
96,897,4
450,412,5
333,773,4
45,657,5
924,279,2
897,547,5
376,815,5
406,890,5
208,471,1
418,69,2
513,316,5
476,545,3
192,42,4
77,642,3
606,908,4
425,966,3
937,116,4
843,367,4
849,913,3
769,657,4
30,323,5
839,75,5
924,8,3
668,481,3
509,118,5
552,445,5
217,50,3
708,350,4
399,316,5
356,589,4
828,766,5
781,163,3
440,140,5
152,902,3
191,435,3
727,481,4
521,456,4
109,855,4
670,985,4
182,19,5
406,442,5
388,56,5
418,773,4
363,30,5
962,426,5
155,392,4
840,88,4
405,274,5
368,940,3
208,891,3
910,777,5
869,313,5
669,70,5
438,508,5
196,957,5
103,724,3
131,813,5
723,301,1
453,840,5
665,736,5
991,973,2
730,43,5
848,699,3
182,876,4
687,157,5
441,384,5
217,258,4
110,848,3
328,699,2
570,545,2
48,275,5
411,477,4
272,382,3
325,938,4
579,949,5
159,928,4
125,355,5
787,790,2
832,997,4
511,572,5
683,801,3
812,813,5
224,638,4
408,677,5
450,371,3
904,886,5
965,295,5
576,361,5
573,707,4
575,114,4
238,453,5
278,6,5
692,480,4
650,318,5
36,257,5
178,721,4
517,739,4
611,908,4
450,864,5
835,533,5
272,279,3
544,674,5
193,446,3
872,997,5
581,627,3
633,207,1
736,231,5
609,690,5
101,622,5
730,144,3
606,24,5
252,934,3
167,180,5
477,182,5
287,855,5
774,847,5
132,933,5
462,588,4
818,242,5
295,216,5
874,435,3
973,803,5
789,882,1
154,805,2
6,958,5
796,662,5
316,867,3
462,681,4
54,141,5
983,745,4
461,219,3
412,517,1
310,499,5
527,271,4
546,735,5
401,377,5
738,731,5
777,807,2
160,839,5
456,544,5
825,384,5
475,234,3
710,516,3
375,873,1
668,991,4
707,860,2
475,424,4
432,824,5
992,756,5
766,144,4
716,649,1
395,281,3
360,162,5
169,262,5
527,363,5
516,926,4
625,537,4
14,708,5
88,762,3
374,853,4
674,975,4
560,649,5
810,673,4
52,787,5
161,172,1
356,565,3
295,407,4
556,298,1
774,595,5
462,452,5
490,142,4
529,373,2
853,253,3
625,772,5
899,84,4
358,611,3
9,419,5
900,217,3
8,546,2
4,427,5
260,287,5
601,830,1
242,186,3
704,322,5
163,862,5
613,477,3
801,851,4
608,319,5
33,663,5
921,907,5
615,430,5
325,817,4
660,616,2
64,475,5
969,248,3
938,619,4
406,600,5
144,580,2
104,710,5
559,472,4
949,30,4
705,411,4
207,791,5
212,657,5
32,846,5
384,962,3
325,382,2
303,894,4
417,54,5
928,138,5
140,752,5
37,246,3
37,900,3
838,161,4
984,573,5
210,446,3
460,388,5
828,199,5
788,975,5
587,567,4
432,631,5
510,344,5
359,388,5
323,480,4
701,250,2
159,899,3
504,53,2
134,778,5
633,563,1
786,779,1
47,759,5
520,82,5
655,784,2
315,470,5
502,635,4
625,362,4
911,819,1
19,315,5
354,196,4
13,704,3
362,56,5
486,938,4
321,841,5
993,9,5
735,922,3
321,29,5
311,717,4
683,777,5
191,188,5
338,296,4
156,250,4
946,701,4
395,435,3
765,15,5
111,2,5
705,243,4
879,445,5
237,605,3
702,942,4
130,778,5
58,724,5
898,517,4
447,243,4
740,846,2
470,256,4
964,36,5
559,215,4
765,510,5
635,723,5
35,819,4
940,396,2
465,520,4
429,31,5
546,239,4
885,663,2
541,956,5
553,941,5
895,43,5
575,676,4
937,633,2
376,38,3
134,88,3
623,961,3
984,814,5
305,542,5
111,873,5
128,88,3
159,782,4
409,901,2
310,736,5
831,713,5
461,771,3
915,750,5
149,407,5
646,548,3
88,931,3
346,814,5
548,184,3
752,962,3
565,741,5
361,701,1
408,400,5
285,920,2
744,417,3
220,267,3
949,905,5
212,176,5
947,925,5
275,902,5
856,44,5
300,676,4
209,593,3
454,487,2
284,298,4
24,306,5
755,33,4
617,898,5
406,880,5
666,370,5
42,417,4
89,961,3
49,796,4
875,597,4
128,609,5
488,927,4
582,30,3
513,32,5
950,569,5
697,457,4
340,974,3
132,990,5
323,854,5
915,803,5
796,249,5
883,266,4
916,768,5
447,355,4
641,78,5
505,55,3
300,325,5
602,190,4
150,582,5
405,575,4
355,82,5
386,716,5
41,370,5
381,367,5
879,74,4
115,324,3
974,207,5
482,530,5
298,58,5
332,496,5
731,69,3
516,774,4
333,991,5
667,833,3
415,112,4
166,750,2
130,864,5
321,820,5
475,119,4
7,518,3
830,888,5
278,681,4
632,533,4
395,486,5
826,452,5
209,61,5
57,940,3
207,53,4
153,161,3
53,393,4
589,619,5
77,385,4
416,553,3
552,82,4
601,876,3
281,623,5
72,521,4
726,45,5
377,53,4
933,257,5
738,261,5
564,347,3
987,668,3
276,627,3
67,377,4
693,119,3
731,46,5
554,432,5
877,349,2
830,384,3
220,194,5
503,956,3
234,108,5
592,354,5
621,972,5
607,676,4
98,775,3
2,852,5
190,312,5
484,14,5
49,326,5
943,46,5
665,878,4
940,28,3
283,737,5
631,733,4
551,258,3
814,470,5
876,873,1
689,633,4
985,760,5
524,517,4
151,999,5
183,520,5
743,793,5
499,958,5
235,642,4
795,943,5
75,96,5
305,151,5
543,433,1
673,221,1
801,454,5
571,581,4
788,564,5
181,496,5
599,920,4
3,176,5
338,754,5
394,264,4
543,687,1
157,2,1
559,895,4
449,579,5
406,534,5
605,650,5
186,868,3
432,16,5
808,732,5
19,203,5
21,202,2
506,347,4
504,704,2
493,934,4
541,371,3
703,991,3
432,534,5
537,874,5
392,113,5
783,981,2
519,400,1
511,180,5
352,581,5
947,952,4
44,332,5
922,234,3
547,85,4
118,907,5
158,704,4
427,491,1
280,684,5
607,320,5
795,439,5
846,520,1
67,268,1
705,417,4
387,393,4
223,198,1
801,310,2
574,967,5
480,954,3
841,935,4
720,393,4
168,5,4
927,909,5
757,576,1
572,729,4
28,135,5
502,345,5
169,570,5
253,213,5
258,712,4
406,959,4
360,388,4
898,402,4
113,423,5
984,200,5
316,359,5
754,401,5
369,881,5
960,930,5
83,818,1
826,291,5
257,898,5
512,192,5
56,520,4
23,784,2
984,462,5
58,322,5
126,273,5
452,848,2
23,363,4
607,100,5
409,490,4
656,771,4
103,127,2
400,101,5
704,908,3
996,372,5
993,297,5
411,245,3
943,636,3
54,422,5
48,888,5
792,105,5
37,18,3
373,510,5
257,792,5
248,495,5
805,984,5
756,718,5
721,750,5
101,836,5
676,735,5
272,244,3
891,244,4
859,873,4
230,337,5
860,790,3
611,168,4
846,502,1
812,436,4
192,150,4
123,873,4
859,471,3
288,996,4
310,607,5
846,554,2
939,965,1
200,342,5
71,345,4
322,11,5
130,265,4
837,883,3
84,374,5
477,310,4
211,739,1
196,508,4
508,828,3
729,696,5
827,727,5
768,277,5
875,627,4
53,246,4
702,573,5
125,134,5
592,890,5
749,26,5
686,304,4
47,106,5
363,676,4
662,25,3
171,357,5
291,769,4
458,397,5
228,213,5
334,610,3
395,100,5
4,123,5
433,325,4
767,237,5
524,121,5
341,322,3
176,661,5
932,854,4
293,28,4
62,584,5
45,958,5
412,477,2
249,226,4
408,975,4
651,777,4
261,136,5
696,189,2
967,991,4
477,821,5
368,783,5
726,223,5
434,142,5
240,8,3
469,322,2
735,571,3
274,277,5
407,495,1
721,85,4
224,55,4
388,878,4
720,681,3
373,158,5
938,732,5
365,445,5
854,765,4
747,527,3
511,805,3
316,389,4
926,32,3
422,951,5
277,868,3
424,865,5
493,338,4
607,609,5
134,182,5
159,616,5
996,120,3
541,710,5
12,575,3
720,23,4
251,719,3
91,578,4
292,178,3
596,932,5
657,170,5
322,135,5
252,954,4
576,314,5
434,454,5
877,260,2
735,153,2
30,526,5
718,99,3
253,275,5
826,590,5
86,59,3
842,746,5
496,184,2
562,63,5
838,903,4
505,341,2
964,417,3
688,175,5
812,593,4
631,20,4
224,666,4
230,41,5
618,38,2
27,206,1
860,588,3
583,335,1
125,694,3
45,895,3
295,597,4
203,369,4
152,973,3
580,466,3
585,743,5
491,48,5
739,514,5
826,498,4
343,226,5
879,399,5
165,504,4
512,606,5
834,293,3
939,490,2
43,20,4
828,713,5
744,37,3
764,446,5
576,898,5
192,341,4
780,654,4
949,646,5
301,612,5
113,315,5
355,178,4
419,873,5
74,543,4
417,465,5
70,230,5
296,925,5
441,693,5
504,966,4
961,469,3
278,87,5
403,528,5
904,967,5
250,642,3
231,108,2
427,71,2
897,548,5
159,864,4
64,147,5
66,365,2
883,496,5
13,100,4
702,800,5
686,156,5
582,610,3
237,660,5
838,865,5
723,153,2
231,360,3
340,822,1
462,206,5
322,148,4
659,10,5
497,417,2
490,402,3
766,822,4
964,689,4
125,463,5
139,465,5
169,310,1
72,495,5
583,582,1
144,210,5
801,855,5
985,121,5
973,936,5
276,25,3
126,272,5
411,211,3
984,265,4
239,571,3
365,853,5
860,498,5
354,826,5
698,740,5
536,428,5
121,997,4
631,320,3
443,48,3
32,276,3
11,202,3
965,723,2
697,726,5
673,48,1
994,664,3
803,954,3
192,597,3
487,370,5
632,454,4
405,975,4
579,491,1
815,319,1
987,543,3
807,563,1
632,899,4
454,111,3
293,653,5
486,310,3
752,536,3
907,421,5
625,580,4
244,896,1
943,70,5
281,832,4
65,700,5
712,973,3
279,8,1
527,770,3
667,870,2
517,327,3
486,173,5
780,625,4
634,59,3
211,336,1
255,134,3
761,344,4
341,3,3
2,248,4
171,507,2
893,239,4
574,0,5
278,825,3
631,462,5
47,693,5
990,16,4
406,573,5
391,20,4
960,486,2
581,287,5
713,958,5
787,569,5
731,389,2
916,587,5
784,725,5
476,790,3
941,901,4
552,512,5
719,486,4
827,491,5
720,481,5
749,836,5
498,835,5
374,165,5
337,699,5
580,83,5
230,722,4
601,378,1
697,920,5
520,639,5
21,500,5
488,326,5
349,427,5
835,355,4
177,223,5
998,484,4
815,67,1
687,614,5
45,533,5
130,564,5
814,695,5
211,677,5
652,726,5
146,329,5
662,590,3
368,858,4
912,330,5
240,487,3
117,889,4
773,903,2
606,185,5
873,557,1
209,384,5
807,870,1
187,520,3
559,843,4
593,655,3
776,463,5
879,835,5
221,532,5
750,414,4
825,822,4
41,77,5
301,783,5
621,56,4
616,750,3
425,299,1
683,61,5
673,876,1
823,694,1
808,619,5
874,20,4
275,537,3
432,334,4
270,588,2
160,898,5
594,420,5
34,881,5
119,900,3
807,301,1
154,816,1
842,612,5
713,877,5
508,124,4
272,453,5
789,833,1
69,422,5
635,35,5
599,889,5
364,533,5
942,323,5
807,710,3
547,393,3
411,276,4
769,608,4
342,991,5
567,578,5
702,593,4
508,232,5
422,928,4
166,891,3
899,517,3
946,304,3
885,988,5
839,199,5
538,707,4
787,568,5
765,13,5
755,743,5
769,375,5
897,500,5
171,504,2
149,325,5
313,653,5
724,464,4
951,291,2
719,779,5
322,724,5
105,886,3
293,36,5
460,832,5
891,511,4
789,301,1
393,700,1
264,523,5
20,919,1
843,990,5
863,850,4
549,504,4
149,73,5
208,172,2
889,386,5
643,339,5
485,354,5
495,331,5
559,506,4
849,846,4
387,810,4
376,5,3
381,651,5
67,301,2
621,578,4
170,194,5
298,741,5
979,189,3
796,971,5
375,652,1
984,777,5
702,20,4
108,789,4
517,142,3
262,28,5
242,556,1
44,396,4
702,597,5
934,181,5
88,383,5
725,33,5
370,139,3
495,179,5
16,740,5
590,405,5
238,286,5
391,11,5
175,33,2
275,494,4
832,851,4
209,370,5
25,465,5
392,153,4
244,84,1
255,451,5
792,502,5
690,822,4
109,772,5
545,474,2
544,715,5
610,993,5
323,812,4
412,620,3
176,345,3
987,224,4
859,282,3
812,659,5
953,752,4
2,967,5
556,936,1
289,849,5
893,917,4
541,494,5
889,903,4
454,39,3
53,777,5
260,891,3
599,10,5
774,204,5
531,578,5
532,777,5
708,642,4
856,222,4
110,276,4
433,474,5
392,593,3
348,547,5
618,5,3
374,372,5
444,27,5
147,573,5
315,784,5
643,609,4
885,850,3
385,138,5
45,248,5
486,445,5
100,796,5
147,29,5
800,942,4
53,304,5
451,463,1
284,396,4
291,50,4
749,685,5
620,670,1
416,452,5
202,3,2
117,484,4
961,76,3
650,708,5
111,362,5
37,178,3
63,688,5
973,20,5
285,493,1
747,373,3
540,466,5
903,672,3
991,784,2
787,504,2
447,765,4
388,571,4
383,889,4
534,677,5
143,117,5
537,656,4
112,184,3
659,643,3
633,873,1
448,15,5
40,786,2
187,563,3
121,200,5
617,742,3
386,686,5
895,645,2
309,533,5
328,796,2
683,701,3
702,232,5
755,585,5
742,841,5
252,438,3
468,249,5
995,835,5
101,544,5
83,360,2
549,825,3
164,900,3
891,407,4
783,651,4
722,155,5
567,510,5
742,195,5
718,864,5
622,532,5
670,739,4
986,392,5
325,389,3
958,776,5
691,993,4
224,640,4
347,547,2
804,40,5
106,750,4
425,83,5
121,413,5
549,172,3
356,441,5
86,833,1
405,867,1
467,116,5
74,444,5
278,620,5
208,981,3
258,88,4
132,841,5
858,127,3
985,42,4
414,290,5
581,487,3
565,601,5
318,966,5
157,870,1
503,513,5
11,843,3
860,517,3
436,843,3
876,934,1
329,926,5
929,662,5
783,693,5
797,922,4
27,219,2
720,148,4
676,314,5
253,836,5
529,878,2
942,432,5
397,763,5
625,235,4
60,130,1
177,941,1
837,436,5
2,693,5
945,41,5
52,486,3
368,446,5
125,497,5
82,872,5
735,753,3
184,335,3
426,51,3
392,215,3
973,334,5
11,494,4
426,555,3
986,222,4
289,294,5
693,175,3
198,615,5
338,181,5
984,913,5
853,211,4
379,178,3
447,603,4
842,181,5
378,500,5
514,887,5
22,801,4
605,105,2
690,635,3
408,72,5
859,208,4
232,318,5
829,250,5
486,936,5
408,904,5
337,265,3
463,518,5
890,113,5
462,597,4
111,282,5
730,642,3
970,414,5
483,434,3
381,623,4
208,580,3
496,936,1
910,150,5
391,676,5
36,184,2
540,645,3
374,850,4
234,695,5
803,59,4
342,75,5
874,192,5
532,95,5
643,719,3
497,782,2
471,765,4
649,40,5
850,960,3
61,882,5
983,891,2
24,466,5
731,478,4
584,610,4
558,747,5
262,548,5
633,33,1
985,498,4
152,701,3
640,299,4
624,32,4
841,333,5
303,594,2
529,470,1
471,320,4
483,538,4
640,845,5
473,826,5
16,358,3
173,452,4
849,474,4
52,835,5
964,784,5
526,207,5
507,933,5
499,66,5
246,216,5
518,37,3
229,722,5
629,970,3
340,153,1
533,594,4
803,119,5
652,719,3
307,475,5
768,310,2
195,620,3
338,297,4
95,959,5
64,355,5
797,219,3
923,297,5
959,593,3
814,587,5
139,146,5
427,430,3
433,106,5
237,740,5
559,521,4
760,851,3
559,232,5
432,244,2
401,399,5
307,659,4
126,226,5
477,828,5
82,172,1
353,48,3
433,930,5
423,887,5
296,226,5
899,518,5
584,107,5
788,118,5
908,865,5
294,365,1
498,348,4
678,555,4
858,211,3
368,735,5
250,731,5
467,227,4
690,202,4
411,738,3
690,843,4
41,325,3
668,511,2
521,673,5
622,686,5
927,813,5
335,649,4
795,4,4
424,7,5
193,189,2
441,328,3
77,351,3
960,86,5
235,464,4
969,946,4
195,60,3
769,452,4
668,377,5
961,812,3
998,67,5
658,980,5
378,457,3
395,347,4
