user,item,rating
558,612,5
1381,190,3
853,296,4
486,513,2
686,672,5
1237,189,4
705,626,1
1399,214,5
1009,658,4
38,315,4
1296,21,5
294,699,2
463,470,5
456,437,5
1015,432,5
716,205,5
275,127,4
1295,16,5
838,233,5
1266,285,5
1243,325,5
1296,292,5
1047,177,3
85,590,5
638,427,5
1197,435,5
5,624,4
1106,645,4
750,118,4
1032,172,3
1021,148,5
1283,653,4
123,625,5
1365,651,5
564,241,3
1227,609,3
631,271,3
798,52,5
397,376,5
629,153,4
259,379,5
847,558,5
1326,165,5
149,5,1
946,302,5
929,195,4
1118,701,5
669,391,5
1078,587,5
972,66,5
635,595,1
1021,365,5
842,65,1
1135,19,4
967,102,3
149,367,1
61,679,4
948,59,5
216,492,5
277,475,3
143,122,5
1084,509,4
945,417,3
592,572,5
1108,475,1
468,137,5
826,22,5
506,650,5
210,212,4
1170,396,3
1197,76,5
856,464,4
1134,692,2
929,580,5
1412,687,5
21,150,4
561,3,2
1178,677,1
925,346,5
1396,120,5
18,210,4
567,117,5
297,573,3
222,220,5
1173,2,4
1088,295,3
1311,264,5
641,697,4
550,666,4
335,584,4
971,276,5
480,232,5
919,653,5
1022,124,4
594,476,5
566,455,5
667,190,3
872,278,4
705,539,2
679,199,4
199,95,1
1224,241,5
136,186,4
348,582,5
754,587,5
538,355,5
335,254,5
1333,511,5
376,164,3
1258,334,2
228,387,1
670,591,4
100,595,5
1167,266,5
866,20,4
365,126,4
1148,30,4
935,20,3
1339,339,5
973,222,3
1185,583,5
333,110,4
1287,166,5
1090,520,5
580,9,5
1150,458,5
223,217,3
1298,150,5
161,393,5
569,502,5
233,567,4
470,100,4
1150,220,5
694,93,3
1250,487,5
667,114,4
1339,410,2
374,11,5
1403,70,3
263,685,5
1301,609,3
264,483,4
738,517,5
183,45,3
146,252,1
869,85,3
851,539,3
1344,299,3
1310,588,2
52,562,5
548,73,3
780,621,5
1290,441,4
1342,235,5
1366,453,2
979,642,4
661,592,2
1056,706,5
490,337,1
252,626,5
718,689,3
1386,69,5
201,592,5
386,73,3
231,0,5
1164,669,3
897,38,5
206,147,5
643,276,5
231,700,3
418,501,4
269,650,5
1301,342,5
13,133,1
856,73,2
14,535,5
1081,666,4
380,156,3
189,24,5
75,243,3
1237,23,3
1261,257,4
1017,93,4
839,297,4
1074,396,2
1084,271,4
850,289,3
867,594,3
1393,300,5
1024,63,4
926,620,5
355,91,5
795,525,5
687,663,5
1017,701,5
1078,498,1
565,528,3
698,407,3
451,427,5
1316,347,5
1354,704,5
1402,695,2
777,20,5
1163,16,1
851,593,1
180,299,3
230,414,5
25,620,1
1088,73,3
836,321,5
800,542,3
1373,649,5
584,414,5
182,153,4
727,89,5
485,204,2
334,700,5
82,508,4
695,263,3
693,478,5
1144,95,5
269,371,4
216,93,3
1406,68,4
312,416,5
1201,602,4
565,507,5
941,392,4
365,680,5
267,649,3
914,677,3
993,122,5
1290,250,5
1274,701,5
453,485,5
526,536,5
504,93,4
158,650,5
915,498,3
12,212,5
76,165,5
977,680,4
660,255,2
705,58,2
676,502,4
602,503,5
938,261,5
793,321,4
1379,53,4
1092,314,5
984,58,3
324,601,5
163,187,4
487,415,4
403,542,3
1161,232,5
640,95,4
402,235,4
121,405,5
180,451,3
1144,672,5
1285,60,3
193,400,5
1259,540,4
171,667,4
520,678,5
162,59,5
1266,389,5
946,36,5
346,288,5
959,220,5
467,230,3
96,210,5
729,144,3
452,637,3
804,390,5
80,443,3
1267,101,4
70,352,2
440,217,4
871,0,5
375,621,5
619,176,5
445,2,3
1212,107,2
1249,597,3
333,63,5
877,295,4
1190,528,4
847,156,5
638,540,5
54,285,2
269,100,3
1065,83,5
1283,591,4
1076,150,4
997,663,5
938,698,4
210,254,4
1375,184,1
753,240,4
731,594,4
826,240,5
1266,116,5
205,562,4
750,516,4
897,261,5
878,553,4
396,699,4
457,658,5
1258,407,1
942,643,5
232,573,5
1165,111,5
309,342,3
1147,445,5
287,196,3
1181,479,5
4,167,5
822,441,4
367,139,4
311,517,5
42,456,4
340,154,4
355,350,5
1270,264,5
790,44,3
1268,336,5
47,421,5
346,661,5
505,617,5
1170,107,4
1322,532,2
113,573,5
876,228,5
991,278,4
440,2,4
188,687,4
949,102,5
61,127,4
1090,387,3
376,217,4
355,159,4
727,82,4
254,597,5
685,188,2
535,455,5
1335,339,5
838,371,4
580,246,5
600,317,5
392,682,4
959,563,5
947,425,1
801,706,5
1319,4,5
1157,276,5
269,485,5
314,92,3
1296,531,5
220,351,1
146,218,5
130,443,3
1095,491,2
802,51,3
384,621,5
1041,674,5
690,595,4
1229,48,5
1397,24,5
355,609,3
136,243,4
646,459,4
312,11,5
1298,68,4
767,496,5
877,352,4
41,377,5
1271,487,3
1331,342,2
4,574,4
868,197,5
871,478,5
261,27,5
159,388,5
691,594,5
379,308,5
343,245,4
36,472,5
25,213,1
792,146,5
350,501,2
175,398,4
770,317,5
370,177,3
1100,670,5
1355,128,5
1303,334,4
85,220,5
268,123,5
372,8,5
1268,373,4
1353,53,5
1024,55,5
592,224,5
393,567,5
223,644,4
384,117,5
1239,407,4
1224,601,5
418,508,5
988,271,2
20,570,4
1077,479,5
770,340,5
913,248,1
70,257,4
726,89,4
1099,547,4
383,219,5
962,566,4
1341,515,1
188,258,3
887,296,3
588,49,3
779,314,4
526,391,5
974,177,3
1182,609,3
512,156,3
595,590,5
1109,241,3
6,694,4
116,13,5
97,628,5
332,531,2
1269,31,5
468,492,5
1365,290,5
1260,91,5
180,477,3
151,142,5
129,79,4
971,59,5
471,559,5
1367,620,5
932,146,5
1131,63,3
555,530,5
772,584,5
1186,107,3
604,687,3
1022,536,5
170,46,5
173,507,4
559,559,4
1243,80,5
701,483,4
1280,631,3
1195,44,5
654,416,4
1147,594,4
790,659,4
962,401,5
668,575,1
794,336,5
36,49,3
1098,674,5
453,267,4
495,256,5
932,140,5
57,173,2
5,234,2
1194,299,3
745,438,5
930,526,5
1248,603,3
933,619,3
263,316,4
884,305,4
406,74,3
172,487,4
114,19,4
1374,279,5
1091,659,2
1398,330,5
1329,686,3
950,671,2
926,304,5
406,43,5
1162,361,4
1302,176,4
748,384,5
1177,615,3
1232,276,5
105,513,3
1355,637,3
796,216,1
1400,355,1
1347,538,5
7,5,5
1111,638,5
1340,102,5
652,471,4
16,650,5
86,520,4
946,509,4
37,706,5
1333,617,3
1115,206,4
222,658,5
934,190,2
1251,703,5
102,691,4
268,560,5
399,463,5
433,73,2
1290,153,3
1230,558,5
132,501,4
1190,145,5
459,207,5
389,631,3
436,178,5
635,548,3
531,161,5
392,179,3
23,59,4
433,543,5
96,29,5
292,646,4
1311,655,5
816,332,5
1194,330,3
439,289,3
928,388,5
862,306,2
406,532,5
293,475,4
1357,559,4
90,521,4
1341,413,4
591,215,4
784,515,3
286,522,4
416,642,4
760,612,5
435,390,4
1190,305,4
937,413,5
35,271,3
1136,170,3
209,364,3
1164,397,5
1406,271,4
247,307,4
927,170,4
626,91,4
548,645,4
1121,316,4
267,193,2
977,189,3
405,446,5
481,641,5
759,19,3
416,236,4
820,50,5
913,442,2
607,577,1
249,256,4
488,518,5
1237,322,3
556,101,5
540,158,4
1369,88,1
1270,231,5
727,247,5
923,154,4
91,279,5
77,580,5
360,525,5
148,123,5
237,629,5
1303,506,4
333,553,3
459,246,5
145,6,4
145,97,4
601,187,3
767,515,3
440,584,5
1229,139,5
105,310,3
1096,7,5
138,68,4
887,649,5
53,1,5
1403,186,4
1060,515,4
307,254,5
1370,133,1
1351,22,1
921,619,3
235,147,5
684,581,5
447,515,3
60,498,4
698,241,3
709,313,5
349,523,5
1178,626,2
1262,116,3
1306,366,1
501,220,5
1279,461,2
252,244,5
827,97,5
831,477,4
1285,5,5
171,698,3
1226,593,3
481,583,5
1305,193,3
902,208,4
370,342,2
1069,352,2
406,10,5
407,669,2
1256,260,5
1025,150,5
324,524,5
1179,167,1
1101,377,5
983,100,1
264,600,5
1330,493,5
487,61,5
267,107,2
1267,332,5
752,542,2
812,545,3
1350,649,5
1412,196,3
637,251,5
784,217,4
435,101,5
82,443,4
73,44,5
830,317,5
75,597,4
504,433,4
1200,646,4
107,553,1
537,475,4
575,545,4
1001,299,4
357,384,4
314,310,1
766,502,4
996,183,5
915,258,2
713,19,4
765,226,3
776,579,5
269,350,5
91,178,5
481,668,5
1074,253,5
1141,24,4
870,312,5
847,252,5
473,636,5
1177,366,5
990,586,5
1160,195,5
246,360,4
1397,594,3
204,474,3
666,295,3
325,597,4
1217,23,2
872,392,4
1399,543,5
64,418,5
29,682,1
1211,9,5
980,566,1
773,402,5
300,107,4
259,179,5
520,265,5
609,528,4
1115,158,3
564,177,5
368,3,3
765,692,5
958,258,5
1165,480,5
191,84,3
969,678,5
591,176,4
899,487,2
665,22,5
1279,93,3
684,635,5
290,310,3
407,692,4
1193,233,5
1028,661,4
919,691,3
354,401,5
253,293,5
988,657,5
986,679,3
243,455,5
867,203,5
49,267,4
904,514,2
3,216,5
469,198,5
796,443,2
1260,327,3
1408,298,3
281,185,4
1257,203,2
1340,100,4
912,189,5
433,467,5
1040,665,5
263,107,4
1321,320,5
275,225,3
1047,403,3
773,678,5
540,250,4
646,460,4
10,706,5
425,685,5
946,102,5
1138,174,3
1163,177,1
1181,661,5
825,54,5
99,60,1
1063,363,5
79,602,5
1117,322,3
951,443,1
167,706,5
1151,499,5
1403,91,5
719,571,3
1040,699,4
707,127,3
1316,272,5
801,494,4
1055,552,5
1219,172,5
1106,373,4
713,674,5
20,410,2
360,684,5
717,514,5
165,480,5
134,316,1
983,410,2
33,213,5
997,392,3
452,174,4
1288,691,3
135,361,4
1177,412,3
931,567,4
638,364,4
410,473,3
758,435,4
9,467,5
578,569,5
774,226,3
824,273,3
7,345,5
830,181,5
452,698,3
1087,673,5
684,536,4
387,46,5
668,387,3
276,119,5
856,158,3
242,303,3
433,273,4
32,73,4
985,81,4
166,263,4
1164,539,5
548,38,5
15,432,5
547,4,5
1228,375,5
1154,113,4
1280,185,4
666,203,5
447,49,3
134,88,3
670,261,5
1086,462,5
63,260,5
875,24,5
201,702,5
561,502,3
82,626,5
661,334,1
940,431,5
714,4,5
782,585,2
1288,313,5
596,690,3
1164,365,4
732,491,5
324,443,5
492,352,4
1118,310,3
51,445,2
1246,392,2
1150,703,5
1001,310,4
949,421,3
1096,698,4
1384,109,5
823,439,4
726,418,5
134,189,2
150,102,4
579,455,5
200,671,3
361,626,5
653,576,4
840,659,5
1170,174,3
406,445,5
649,277,5
1343,234,5
359,634,4
1281,170,4
566,91,4
362,589,5
516,68,5
156,309,4
952,340,5
442,366,5
882,150,4
59,669,4
805,361,4
506,589,5
1267,706,5
571,399,3
751,48,5
508,435,3
938,102,5
1194,127,3
862,425,1
246,64,5
404,239,5
1166,110,5
729,289,3
735,102,5
46,126,3
936,124,5
556,319,5
1282,355,5
111,246,5
80,705,5
631,23,4
378,616,5
501,674,5
239,298,3
216,173,1
861,579,2
965,163,5
40,490,5
1153,70,3
631,371,4
1053,326,5
933,574,4
180,153,3
1344,296,1
203,381,5
1217,127,4
281,437,5
1010,368,5
486,98,5
264,551,2
720,367,5
1266,334,5
694,229,3
270,602,3
796,618,1
536,566,2
658,496,4
1147,558,5
837,108,5
1115,653,4
518,240,1
1389,303,3
644,511,5
792,160,5
1404,148,5
45,191,4
1290,15,4
311,232,5
439,158,3
1367,4,4
816,494,4
537,450,5
903,187,4
1399,130,5
631,500,4
1109,448,1
1101,288,3
244,321,4
309,415,1
111,605,5
631,471,5
441,150,4
597,306,2
1168,679,3
1237,241,5
895,471,4
1163,300,3
257,648,5
583,283,3
1322,71,2
127,346,5
338,239,5
851,72,1
525,673,3
495,506,5
173,652,5
831,651,3
1397,49,4
168,408,5
714,364,5
214,556,5
13,37,5
646,637,4
1095,244,2
37,247,5
542,646,3
683,560,4
528,38,5
1347,316,2
453,334,5
946,689,4
1187,563,4
631,107,4
1045,254,5
286,674,5
1261,373,5
1076,164,3
543,327,2
1407,659,4
208,233,5
791,367,5
156,334,5
34,126,3
1333,580,2
554,299,3
1026,469,4
1115,613,5
680,629,3
835,529,5
415,34,5
526,115,5
990,30,4
1112,520,5
584,668,5
806,529,5
1136,309,4
29,443,2
316,443,3
543,460,4
1359,196,2
1313,317,5
228,45,1
736,408,1
1188,136,5
440,437,5
297,498,2
894,38,5
669,689,4
788,35,4
1179,37,1
375,147,5
1404,6,4
224,588,5
235,609,3
292,277,5
6,460,4
638,703,5
1169,704,5
534,551,3
638,132,5
402,520,4
950,57,5
1324,638,5
1176,276,4
550,217,4
403,679,4
159,298,3
1325,207,5
624,186,5
61,172,4
568,13,5
926,449,3
1031,362,4
1170,284,5
131,36,5
696,299,4
848,81,4
29,365,2
1049,67,4
361,78,5
331,637,4
157,648,5
318,622,5
1286,702,4
1180,256,2
630,682,4
579,276,5
281,159,4
397,364,2
173,576,5
388,209,5
1112,313,5
142,53,4
175,655,2
672,144,3
1312,360,3
1191,185,3
1378,566,3
1088,114,5
512,69,5
624,487,5
348,421,3
1388,578,4
13,575,2
365,483,5
952,264,5
1038,255,3
1352,63,5
189,421,5
385,553,3
522,158,3
548,90,5
778,297,3
882,164,3
418,532,5
573,420,1
840,143,5
445,501,2
0,349,3
1110,468,3
951,364,3
547,335,5
826,241,5
787,628,5
173,257,5
387,625,5
1135,551,4
1115,361,3
554,697,2
1135,415,4
27,216,5
1150,449,4
96,247,5
165,664,5
773,535,5
1305,651,4
95,471,3
102,502,4
249,221,4
1125,89,5
567,206,4
545,492,3
432,633,5
42,569,5
38,70,4
490,229,3
1150,249,5
156,278,5
16,601,5
780,385,5
1097,228,4
702,453,5
1160,466,4
343,279,5
290,593,3
1135,321,5
339,107,1
240,650,4
410,699,5
874,591,4
589,582,5
1209,527,5
968,684,5
435,465,5
550,346,4
1039,51,3
822,163,5
192,335,5
334,40,5
1357,212,5
1290,410,3
1408,154,4
444,212,5
1319,619,5
1259,615,3
226,225,4
1226,149,2
672,122,5
638,122,5
658,574,4
1001,193,3
1130,458,5
516,371,4
208,706,4
741,91,5
1025,662,5
1115,290,5
1273,267,3
543,196,4
656,351,3
61,309,4
214,560,5
927,134,4
665,441,3
830,653,4
851,403,3
978,418,5
35,7,4
1166,50,5
132,196,4
1080,581,5
486,411,5
727,185,3
344,82,3
1344,127,3
1279,4,4
29,574,3
269,488,5
184,354,5
861,17,2
1130,174,3
1110,75,5
1335,429,3
1165,457,5
18,231,5
683,52,5
38,53,4
411,225,3
916,413,5
104,561,5
1020,376,5
102,582,5
42,203,5
437,124,4
154,473,3
1013,28,5
504,44,4
1189,352,3
77,210,5
796,487,1
1364,655,4
866,238,5
421,296,4
252,523,5
233,656,5
259,22,5
77,163,5
1188,637,4
1027,654,5
505,5,5
1159,274,5
811,114,1
601,475,1
1397,61,5
859,64,4
948,231,5
206,530,5
340,549,4
1380,44,5
1225,657,5
1193,699,4
811,408,1
1253,186,1
331,280,4
66,200,5
165,110,5
1192,681,5
1329,227,3
755,622,5
1143,560,5
157,605,5
578,698,2
1182,631,4
1272,126,4
988,352,3
1078,483,3
1112,613,5
375,484,5
415,10,5
53,667,2
228,403,1
137,455,5
819,311,5
878,124,4
236,435,5
163,563,3
1338,230,4
715,556,5
488,609,4
370,297,1
110,564,5
739,660,5
806,251,5
1371,63,1
1279,515,1
986,153,4
873,410,4
536,129,1
27,49,2
269,271,4
325,336,5
407,58,3
839,45,4
115,642,4
127,303,4
1398,117,5
905,16,1
486,330,4
634,33,5
669,20,5
693,119,5
787,224,5
47,530,4
528,289,4
513,529,4
1183,416,4
206,674,5
232,463,5
1153,66,5
354,244,5
162,76,5
279,253,5
1035,61,1
602,672,5
64,444,5
444,89,5
91,337,4
51,149,2
1180,315,1
1106,313,5
986,3,5
972,1,5
573,310,2
265,539,4
1280,688,5
1407,47,4
1117,545,4
561,585,2
1411,80,5
495,361,3
562,529,5
310,42,3
1356,224,5
42,30,3
1328,192,5
543,421,4
849,434,5
1235,113,5
961,430,3
50,160,5
64,333,5
210,618,5
194,587,5
22,10,5
304,63,5
576,554,5
79,437,5
1085,185,3
1191,49,4
710,487,4
398,405,5
838,189,3
1170,24,4
1371,137,1
167,378,4
549,687,4
470,487,4
927,687,5
1271,407,3
1156,424,4
774,398,5
195,492,2
25,129,1
49,602,5
44,278,4
867,39,5
847,419,4
673,615,3
900,324,5
691,530,4
812,603,1
450,319,4
98,515,3
645,560,5
204,107,3
697,50,5
1209,376,5
912,127,4
455,542,4
1359,569,5
1075,497,5
996,480,5
85,643,5
828,322,4
1283,445,5
547,217,4
689,534,3
860,25,5
1188,159,4
653,72,5
1014,78,5
193,139,3
159,688,5
356,208,5
756,49,4
19,547,5
421,701,5
798,3,3
1374,253,5
482,172,4
770,645,4
274,131,5
376,163,5
339,381,2
906,240,4
412,252,4
482,261,4
237,197,5
690,643,4
448,480,2
366,483,4
691,243,5
447,287,5
455,150,5
895,226,3
915,3,2
5,229,3
909,376,5
938,687,5
140,351,1
1318,72,4
609,593,4
196,314,4
788,74,3
1169,214,5
855,560,5
286,252,4
1149,487,5
1111,579,3
1264,698,4
580,633,3
847,703,5
275,227,3
700,565,5
213,500,4
691,254,5
1172,61,5
187,178,5
926,217,3
768,680,5
366,461,3
99,497,3
490,306,4
992,20,3
1140,582,5
1168,250,5
1406,33,5
46,430,4
1343,101,5
1181,61,5
777,698,4
5,582,2
787,332,5
186,631,3
14,703,5
1025,474,5
117,84,3
1241,332,5
764,45,2
1013,618,5
853,85,4
290,542,2
333,692,5
718,361,4
504,391,4
1219,174,4
1409,493,5
1292,360,2
105,107,1
838,271,3
1244,314,1
726,8,3
361,116,5
713,280,3
1173,221,4
642,67,4
797,585,3
93,57,3
620,124,5
24,330,5
867,601,5
1025,236,4
1275,138,5
834,470,5
119,361,4
250,586,5
1388,622,3
1300,47,2
1242,391,4
1122,310,4
415,264,5
676,570,3
412,629,5
158,101,5
416,542,4
632,567,4
1220,218,5
1263,402,5
1311,147,5
56,230,4
836,487,5
1389,154,4
375,266,5
810,332,5
630,498,4
311,55,5
173,613,5
620,243,4
961,626,3
516,508,5
1362,685,5
857,336,5
1178,521,2
370,462,2
582,39,4
1356,117,5
966,425,2
1285,228,5
1033,688,4
35,134,5
416,404,5
1092,343,3
526,205,5
1149,588,5
5,206,2
265,302,3
29,550,1
873,280,4
12,549,5
561,349,2
273,416,3
188,550,4
455,528,3
411,457,4
726,465,5
1409,266,5
50,586,1
1264,122,5
1095,314,1
1347,253,5
1397,342,5
866,672,5
334,497,5
914,534,3
972,427,5
712,15,3
794,419,4
933,563,3
992,629,5
838,339,5
987,701,5
801,674,5
371,490,5
460,102,4
534,660,3
532,67,3
1261,92,3
32,627,3
380,473,2
38,30,5
660,67,1
22,247,5
145,358,3
1375,279,3
549,221,3
787,272,5
208,61,4
1129,412,4
1310,546,1
597,183,1
344,586,3
864,615,1
801,443,4
523,669,3
1288,486,5
1172,586,3
652,662,3
1223,428,5
1054,646,4
1368,687,5
736,148,1
42,523,5
739,559,4
618,383,5
1199,585,3
407,226,1
54,15,3
1259,392,2
59,677,3
6,66,5
300,441,4
118,341,4
402,84,3
1151,545,1
212,497,3
256,668,4
412,624,3
307,378,4
860,258,2
115,421,4
325,434,5
1122,410,3
504,413,5
22,395,5
816,419,4
384,347,5
471,694,4
1252,206,2
1332,239,5
136,566,5
134,569,5
20,698,2
343,517,5
233,270,5
997,189,3
564,407,4
830,473,5
249,156,4
1013,209,5
1290,273,5
787,180,5
930,702,5
1367,205,5
130,445,5
187,160,5
773,312,4
523,441,1
38,549,5
335,466,5
355,454,5
487,472,5
1285,53,5
1377,101,4
524,55,5
1246,540,4
989,610,1
114,26,5
848,101,5
182,621,5
1251,454,5
502,300,5
422,30,5
880,400,5
914,441,3
919,155,4
971,676,5
1271,485,4
219,179,2
135,278,5
438,504,1
1219,334,5
957,297,1
607,387,3
777,637,4
869,113,3
632,465,5
714,377,5
1109,223,5
183,520,4
1048,550,4
179,105,5
1263,287,5
84,143,4
917,149,3
950,601,5
94,475,1
485,8,1
535,560,5
159,391,4
1168,74,3
447,691,4
310,23,2
720,247,5
66,635,5
1208,76,5
1123,404,3
5,615,1
904,345,1
744,220,5
423,663,5
348,24,4
325,589,5
490,2,1
1029,77,5
318,260,5
340,89,5
308,706,5
157,214,5
1073,334,3
768,170,3
1001,92,4
1239,474,4
843,483,5
585,581,5
1359,361,4
348,234,5
943,289,4
679,573,3
569,299,3
1189,322,3
1053,165,5
415,454,5
877,258,4
843,344,5
1325,648,5
850,581,5
1239,450,5
627,454,5
1191,24,5
296,486,5
1281,227,4
1004,111,2
427,480,5
872,36,5
267,178,3
770,78,5
835,559,5
1280,550,4
1108,334,1
635,333,1
1325,157,5
1327,516,1
1116,490,5
1367,294,4
1406,189,4
735,288,5
724,448,2
340,397,5
784,103,5
423,525,5
574,389,5
946,230,4
54,619,4
119,507,4
925,489,3
435,479,5
1279,285,2
1068,306,4
2,382,5
1072,532,5
1134,408,3
1274,213,5
966,378,1
1115,261,5
1031,391,4
1336,500,4
59,42,3
399,619,5
757,485,1
430,256,4
35,221,5
818,495,5
604,690,5
848,302,5
1248,263,3
574,533,5
202,155,5
184,372,5
976,479,5
531,231,5
490,494,2
403,593,4
1168,36,4
65,145,5
931,49,4
897,272,5
867,371,4
71,471,1
559,606,5
1278,137,5
1368,550,4
985,387,5
1304,692,2
978,116,5
215,444,5
519,72,3
1226,36,3
1318,278,3
344,356,4
203,184,3
487,465,5
1025,521,4
307,261,5
309,630,1
890,561,5
20,439,5
298,85,4
211,72,3
1162,261,5
1255,88,3
682,549,5
1386,338,5
675,292,5
741,33,5
1137,100,4
1161,22,4
1088,92,4
983,573,5
729,295,3
820,684,5
1324,303,3
316,629,5
10,233,5
681,498,5
784,660,4
1010,624,3
104,367,5
376,254,5
319,181,5
983,250,5
10,664,5
813,460,4
131,322,5
368,333,1
1170,361,4
621,627,4
787,25,5
888,639,1
125,22,5
342,229,2
673,646,4
238,242,3
576,232,5
624,35,5
238,20,3
282,402,5
334,391,5
1145,501,1
1110,26,3
47,508,5
353,56,3
782,573,2
134,607,2
801,252,4
196,229,4
229,168,4
498,499,5
240,572,5
491,341,4
52,129,3
127,489,3
370,618,1
420,237,5
685,330,2
607,270,3
1380,269,5
1036,449,3
845,143,5
336,204,2
875,135,5
51,188,2
1261,420,3
907,378,5
850,108,5
792,490,5
1197,398,3
636,546,5
1358,377,5
1166,405,5
5,506,2
247,481,2
53,410,3
695,404,3
1191,421,4
916,479,4
100,141,5
592,648,5
792,601,5
1085,122,5
218,223,5
272,545,4
383,539,5
543,698,3
52,259,5
969,444,4
177,684,2
1204,568,5
889,149,4
445,160,5
487,282,5
53,448,3
1232,59,5
117,342,1
1268,421,1
687,388,5
45,549,5
1200,36,5
30,501,3
1412,185,4
921,420,3
163,553,3
866,174,4
1323,642,5
564,697,3
1403,584,5
817,167,3
1379,254,5
183,392,1
1146,439,5
365,226,3
793,24,5
757,126,1
804,559,5
945,332,5
639,395,5
349,551,4
54,241,2
1031,378,4
389,135,5
865,478,5
597,314,2
1040,354,5
1195,236,5
1008,494,1
442,87,1
1301,395,5
809,493,5
264,206,3
919,435,5
726,40,5
673,569,5
915,88,3
963,553,3
656,425,3
173,607,3
1033,362,5
699,36,4
656,85,3
383,245,4
468,625,5
29,538,3
740,320,5
784,48,5
770,619,5
1168,15,4
400,227,3
371,48,5
239,370,5
690,269,5
1115,144,4
1192,475,2
1368,459,3
840,499,5
204,153,4
40,0,5
1112,19,5
6,216,5
840,620,5
130,256,3
1007,430,5
748,535,5
631,221,4
624,184,5
152,691,3
469,115,5
1255,255,3
524,248,4
87,418,4
30,35,3
1310,497,1
670,36,5
1197,143,5
1077,53,5
442,248,2
488,631,3
1121,487,5
1367,181,4
