user,item,rating
253,316,5
462,621,4
232,1269,5
244,1221,5
468,670,3
513,359,4
573,978,4
295,785,5
52,1373,4
186,677,5
390,888,4
467,195,5
508,956,3
413,1349,2
430,811,4
123,53,5
359,1023,5
124,320,5
184,804,5
185,350,5
128,1383,4
129,419,5
569,564,1
6,86,5
105,1369,2
685,1000,4
230,603,5
577,934,3
489,672,5
384,563,5
99,803,4
585,269,5
397,1376,5
213,720,5
25,1310,4
191,916,5
361,1121,5
111,786,5
659,936,5
460,1105,4
0,60,5
48,143,4
308,641,5
692,651,5
328,1166,2
650,294,4
6,290,5
393,451,5
538,204,1
687,105,4
26,465,4
635,112,4
520,1167,5
605,752,4
42,1277,1
289,192,3
118,1024,3
510,629,3
553,763,4
297,1395,5
434,774,3
107,779,4
526,437,3
678,992,3
36,1315,5
239,1191,3
146,34,4
260,833,5
164,24,5
670,783,2
324,365,5
165,708,5
673,1284,5
107,519,5
181,76,3
370,850,5
668,949,4
565,1165,5
154,1332,5
322,184,5
138,1295,5
534,303,3
406,894,5
481,1030,5
181,206,3
310,75,3
469,1193,5
229,159,5
51,1063,4
226,312,4
157,1046,5
269,574,4
555,66,3
636,1041,5
545,877,4
544,686,4
685,528,4
605,1117,5
204,735,1
523,202,5
73,629,3
210,316,5
258,629,4
398,208,5
138,149,5
413,506,2
603,886,2
339,511,3
447,1043,5
624,1270,5
448,1290,3
588,636,3
228,1005,4
153,1035,4
322,1131,3
404,956,4
106,385,4
183,309,5
176,460,2
549,336,5
689,882,3
517,648,2
122,533,5
286,494,5
146,406,4
562,173,4
232,1103,5
425,10,3
467,154,5
42,1200,3
59,429,3
290,1303,1
495,280,1
656,1075,5
256,1201,5
592,1320,5
168,361,5
17,317,4
166,101,5
367,688,4
538,431,1
639,692,4
455,715,5
380,155,3
111,965,4
622,11,5
567,333,2
103,74,5
211,1087,4
397,376,5
346,897,5
393,1354,2
539,674,3
471,1237,5
674,218,4
0,896,5
366,705,5
304,347,3
307,617,5
547,1197,3
312,1246,5
590,26,3
160,491,4
348,843,5
361,936,5
116,461,4
591,1303,5
327,1159,5
649,336,3
524,1374,3
304,1163,5
114,1042,2
488,110,5
118,1216,4
618,312,4
632,1057,4
186,1007,4
242,1352,4
104,676,3
496,348,4
280,719,4
445,1362,5
102,201,4
583,718,4
598,36,5
614,1166,3
167,826,3
366,385,3
420,445,5
531,206,4
428,250,4
100,582,4
368,348,4
687,1310,4
21,516,4
656,778,2
412,693,3
248,957,5
16,795,5
31,327,5
205,722,3
396,343,4
67,68,5
598,100,1
52,523,4
669,1120,5
89,710,3
79,1190,5
180,1199,4
379,49,1
376,1121,5
664,723,5
116,597,4
131,281,4
463,309,5
103,589,5
267,654,5
283,705,5
170,656,5
558,865,4
480,303,3
366,382,5
17,346,4
17,313,4
31,55,3
464,185,3
188,242,5
302,791,3
621,1185,5
485,592,4
507,828,5
115,999,5
674,662,4
321,1179,4
115,519,5
62,604,1
609,756,1
701,636,3
231,54,5
467,421,5
368,362,3
162,1034,4
94,769,3
653,141,5
33,122,5
313,1,2
200,1380,3
193,1270,1
203,269,5
302,1041,2
415,623,5
636,287,5
648,645,4
694,691,5
168,83,3
675,241,3
257,37,5
7,778,3
499,959,4
577,1349,2
286,888,2
286,498,5
411,1407,2
558,41,5
19,450,5
589,1132,5
193,496,1
145,576,5
425,858,1
88,683,5
651,69,5
371,323,5
333,4,2
225,1159,5
236,1409,2
204,1292,3
496,256,5
238,93,3
560,976,5
104,328,4
409,741,5
673,595,4
75,695,5
322,730,5
473,497,4
425,1379,4
228,289,4
439,303,1
204,90,4
657,915,4
89,1102,4
110,1103,4
57,456,1
601,853,4
411,688,5
185,665,5
338,1156,2
601,612,4
318,76,3
410,356,5
614,122,5
412,558,5
393,793,5
465,1028,4
476,906,5
95,38,5
43,222,5
425,1270,5
419,855,5
151,603,5
355,825,4
244,686,3
7,306,3
539,1336,3
64,375,4
572,960,2
202,196,4
121,766,5
527,741,5
506,736,1
350,1364,5
334,608,1
585,392,5
666,689,4
190,1142,5
574,979,5
660,125,4
523,1252,3
590,774,5
603,983,3
318,47,5
325,888,5
354,485,5
336,1003,3
203,1308,5
242,1092,4
29,1333,2
423,16,5
477,1189,3
467,54,5
687,19,3
656,47,4
585,1173,5
407,519,4
30,1331,3
517,61,5
540,1206,5
51,947,5
661,163,3
394,907,5
292,805,5
476,5,4
212,1330,2
115,804,5
397,586,5
564,142,2
238,190,3
419,560,3
681,852,2
168,848,4
167,1191,5
309,689,4
348,480,5
23,123,5
228,689,4
400,445,5
183,657,3
15,427,3
299,1308,5
348,1199,4
573,192,4
203,715,5
4,1236,5
639,1,5
548,244,3
690,1203,1
665,469,5
461,215,5
424,32,1
657,331,5
481,664,5
118,987,3
269,1070,1
16,590,5
143,1127,5
674,348,5
702,1358,3
86,262,3
488,1230,5
308,1279,4
682,425,5
625,310,4
286,935,4
478,1111,5
539,758,2
187,654,5
355,1328,5
220,545,5
105,758,1
645,1235,2
250,436,5
228,1174,3
100,967,4
640,429,3
146,1087,4
705,132,3
351,822,4
615,1285,4
394,274,3
177,889,4
171,18,5
509,789,5
307,76,3
222,1348,3
316,1296,5
322,1193,5
287,263,3
277,263,4
94,250,5
467,753,4
314,1397,5
332,119,3
598,1088,5
582,1271,3
679,67,3
393,1348,4
654,1354,4
14,455,4
667,905,5
600,398,5
579,824,5
302,636,4
1,753,5
576,207,5
9,1391,4
238,940,4
486,833,5
129,629,3
695,593,3
289,856,5
171,643,5
33,765,5
516,920,5
147,1362,5
572,853,3
549,596,5
578,437,4
436,10,1
574,1223,5
1,1061,5
379,1177,2
517,671,5
652,905,3
143,652,4
596,892,5
589,595,5
168,582,4
222,456,3
249,1305,2
441,997,2
580,74,5
89,294,4
631,834,3
573,839,4
62,326,5
442,739,4
692,1030,5
186,467,2
351,1211,4
515,240,5
289,1405,3
371,353,5
408,649,4
245,460,5
673,1370,3
435,309,5
108,1175,5
465,280,5
390,1313,4
196,582,4
235,348,4
34,1126,5
288,332,5
550,837,4
270,451,5
538,1229,5
484,1113,4
617,1407,4
452,214,5
166,1201,5
64,1044,3
150,933,5
101,1214,3
107,754,5
339,76,3
275,135,1
53,113,5
655,764,5
608,1263,5
348,46,3
544,375,5
116,769,3
532,1083,5
266,754,5
85,1122,5
55,923,5
66,441,4
414,706,5
294,1402,5
672,67,3
277,908,5
399,1380,1
551,587,2
637,860,5
262,392,5
654,694,3
92,866,4
366,1207,5
588,430,4
613,1125,3
649,1024,1
70,56,5
572,262,4
32,278,5
293,1164,5
165,61,5
88,121,2
123,955,5
517,378,5
202,514,5
430,417,3
591,1139,3
369,1303,1
88,1040,4
381,608,2
474,1037,4
631,1410,5
160,489,5
111,1252,4
27,745,1
184,585,3
221,476,5
6,1320,5
572,580,5
419,720,4
539,125,4
332,1314,5
524,1271,3
205,753,4
327,1279,4
24,599,5
483,1367,4
121,1066,5
661,721,4
239,1174,1
467,662,3
11,205,4
624,1138,1
491,699,5
398,596,5
545,50,4
47,237,2
650,163,3
398,213,5
181,413,4
690,509,3
700,53,5
234,551,3
567,1080,2
213,663,5
657,151,5
78,918,1
271,810,3
230,208,5
51,785,5
648,791,3
244,629,4
663,968,5
121,1114,5
427,777,5
372,1229,5
573,779,4
670,341,2
455,2,5
367,1395,3
227,1260,4
220,419,5
105,516,2
129,514,5
92,129,4
588,842,4
661,232,4
578,1344,5
496,1111,5
582,935,5
704,177,3
15,460,4
457,534,5
173,729,5
550,1299,5
649,4,3
380,1278,2
339,1102,3
250,542,4
523,498,5
101,354,3
323,302,5
16,124,5
235,459,5
578,539,4
60,567,5
601,558,5
475,1096,5
34,261,4
495,1070,2
103,1070,3
238,8,4
291,694,2
317,730,5
275,454,1
594,1243,1
300,971,5
409,835,5
430,230,2
365,803,5
280,1409,4
398,79,4
690,1229,1
151,299,5
309,346,4
552,1327,5
674,1136,3
333,926,5
146,8,4
570,74,5
150,976,5
603,80,3
570,126,5
82,620,4
289,1410,5
178,1192,5
126,1278,4
189,328,4
97,19,4
184,560,3
343,212,5
422,175,5
661,1068,4
170,812,5
488,1218,3
288,221,4
211,641,5
58,1252,5
550,511,4
688,1068,4
78,1228,2
533,1360,4
412,233,5
639,1047,4
205,782,5
486,274,5
82,499,4
464,208,2
685,1015,4
32,1412,4
482,385,2
51,168,5
356,345,5
60,1388,5
88,612,4
473,1303,2
673,407,3
592,1306,3
555,93,3
117,608,3
230,521,5
678,605,5
21,1387,5
32,15,3
153,580,4
372,644,2
531,1061,5
270,1314,5
236,1069,3
408,531,5
438,303,3
310,314,3
528,1135,5
332,927,3
17,177,3
692,490,5
443,669,1
71,1074,5
477,748,2
572,713,3
453,1267,3
596,385,3
1,1016,5
496,1191,5
349,522,5
92,568,5
165,609,5
111,1087,3
426,482,2
322,1138,4
391,1032,5
455,280,4
361,254,5
220,896,5
299,1240,5
423,1336,4
29,752,3
322,109,4
673,594,4
102,916,5
580,595,4
37,447,3
395,1254,5
468,874,5
32,1136,4
399,736,3
156,62,5
544,653,5
111,872,5
262,810,5
154,973,4
208,453,5
688,535,4
520,831,5
687,404,3
244,714,5
74,1141,1
556,1082,4
676,72,5
486,1199,4
391,751,5
450,27,5
558,654,5
440,772,5
626,663,4
562,540,3
518,270,5
328,1175,5
26,741,5
323,855,5
539,51,3
419,1210,4
26,1222,5
286,1310,5
367,403,3
90,404,4
437,108,2
673,17,5
570,1099,5
474,70,4
89,381,3
36,1117,5
614,1131,4
457,715,4
468,121,5
19,1333,5
111,781,5
45,5,3
117,542,3
66,1110,4
642,376,5
384,701,4
697,893,3
556,1041,4
514,264,3
353,741,5
252,221,4
299,1121,5
674,694,4
574,97,5
634,144,5
217,940,3
684,1139,3
20,877,3
108,1061,4
78,430,3
614,411,5
602,473,5
551,618,2
238,779,4
138,457,3
453,377,5
86,1256,3
158,801,5
7,225,5
227,1351,5
353,1344,4
236,511,3
509,1007,5
584,358,5
380,677,5
211,55,5
64,1386,5
1,1008,4
302,274,3
69,152,5
543,1041,4
97,484,3
103,396,5
29,956,1
4,1303,4
362,915,5
309,1024,4
415,122,5
40,1015,5
190,1058,5
103,860,5
300,429,4
219,554,5
476,1282,5
189,512,5
278,487,1
675,260,1
185,505,5
148,113,4
12,681,5
144,1325,5
406,994,4
363,597,5
683,536,5
492,852,4
8,1346,1
628,196,1
127,52,5
220,1263,5
612,1038,5
631,578,5
392,376,5
151,699,5
16,743,2
669,347,4
291,1136,2
113,367,4
328,582,3
379,1310,3
631,138,5
151,197,5
16,1173,5
508,65,2
512,1003,1
61,1143,5
237,1356,5
686,1083,4
30,0,5
37,417,3
99,719,4
375,777,5
669,281,4
577,927,1
444,158,5
684,909,5
219,976,5
432,700,1
477,218,1
661,1125,4
92,513,4
381,248,1
122,220,2
273,1166,4
64,469,5
656,211,3
662,454,4
273,1110,4
127,961,4
253,408,5
610,917,1
634,813,4
304,1078,5
34,134,5
515,638,5
361,162,5
107,890,4
310,575,4
261,1096,4
550,397,4
699,1413,5
97,9,5
64,1007,5
688,723,5
554,1162,5
232,25,5
88,833,5
155,936,1
19,569,5
527,275,5
131,465,5
463,368,4
437,530,2
477,15,1
230,141,5
661,364,5
513,999,5
112,294,2
313,1067,4
15,679,4
182,172,4
493,985,2
560,624,5
230,1087,3
581,656,5
150,1328,5
180,750,3
296,162,5
291,676,3
671,1052,5
238,834,4
296,1153,5
268,477,5
575,580,3
515,412,5
527,1151,5
565,553,5
33,1302,5
631,1099,5
183,108,5
608,378,5
238,278,5
631,395,3
555,629,4
314,413,4
248,479,5
650,467,3
211,87,4
564,1101,1
641,651,4
100,75,4
75,956,4
280,1373,5
508,325,3
229,388,4
307,1000,5
255,708,2
569,248,1
476,664,5
185,776,4
292,17,5
488,140,4
115,911,3
474,292,5
143,1292,1
147,59,4
188,1277,3
530,1253,5
508,689,3
69,335,5
450,463,5
167,397,4
525,441,4
115,874,5
26,146,5
7,1011,5
23,117,5
660,987,4
631,1305,5
575,30,4
448,103,3
50,1302,5
300,308,4
68,649,5
622,507,5
132,1296,3
184,1078,5
355,285,5
161,890,4
175,427,5
118,193,5
485,364,3
183,1355,5
315,1211,4
260,258,4
120,870,5
232,1283,5
675,862,2
110,277,4
637,1002,4
471,856,4
145,53,5
285,621,4
313,1196,2
269,1411,4
79,988,5
581,369,5
46,335,5
525,50,5
118,1102,3
338,364,2
338,749,3
472,1143,5
107,1185,5
183,232,4
331,404,4
342,621,4
273,206,3
6,255,5
227,449,5
358,538,4
306,23,3
87,752,5
592,587,3
252,743,4
98,442,3
95,1329,5
251,882,3
429,45,5
533,397,4
555,1344,5
317,242,5
153,55,5
122,30,3
641,1025,5
493,989,3
539,1161,4
705,1064,3
399,499,4
170,134,3
699,835,5
58,593,5
292,578,5
116,1112,4
465,723,5
665,323,5
551,1195,2
168,263,4
338,1056,2
349,541,5
616,670,3
570,60,5
19,913,5
569,298,3
511,1095,5
216,431,2
312,553,5
326,941,4
687,634,2
480,1112,5
371,575,4
198,34,4
248,1062,5
449,1306,2
652,778,1
650,524,3
670,1135,1
672,720,3
92,803,5
12,1412,3
287,938,4
196,241,4
220,293,3
417,1284,3
705,199,5
251,336,5
558,171,5
19,1057,4
133,869,5
284,210,5
168,1087,4
131,216,5
153,1204,3
494,679,2
611,279,4
539,163,4
16,444,5
222,791,3
210,354,5
527,22,5
280,634,4
91,1211,4
474,327,5
392,379,5
699,984,5
689,1257,4
387,1303,5
419,347,4
132,1023,5
256,1159,5
685,119,4
301,1378,5
162,818,4
575,1257,3
288,651,5
456,2,5
119,739,5
646,1021,2
418,334,2
267,531,5
308,1099,4
619,126,5
586,35,2
154,855,5
621,1156,4
614,290,5
660,657,5
227,534,3
235,1018,5
87,1217,5
529,461,2
646,353,3
78,114,1
398,441,5
641,44,4
526,849,5
493,713,2
545,450,3
396,1284,4
525,987,3
388,573,4
672,772,5
248,164,5
515,220,1
252,784,5
670,840,1
105,36,5
244,1082,5
134,146,5
20,493,3
513,443,5
89,1372,3
523,1108,4
108,749,3
170,1040,5
650,1142,5
329,193,5
308,253,5
84,549,5
371,361,4
543,1123,3
613,1360,3
582,186,3
13,848,3
542,274,2
320,846,5
74,1360,1
664,1103,5
218,177,3
81,831,3
100,438,3
349,654,5
457,323,4
139,1002,4
336,704,1
454,968,1
684,1180,3
436,1232,1
688,398,4
263,13,3
640,928,5
664,219,3
391,350,5
273,898,4
390,1185,5
647,580,1
291,471,5
353,716,4
377,1280,5
57,293,3
411,1326,1
302,456,3
367,196,2
617,330,3
368,21,5
309,913,4
227,621,4
567,298,3
143,172,1
32,668,3
535,1109,4
268,1186,3
115,332,4
42,415,2
321,788,4
64,61,5
531,51,3
543,1088,5
146,147,5
492,132,4
619,872,5
684,34,4
205,121,2
339,764,5
35,860,5
695,789,5
539,800,2
128,355,5
40,827,5
223,1191,3
175,644,4
556,1379,5
673,121,4
93,345,5
539,1348,5
23,857,5
473,892,5
205,21,5
502,905,5
417,638,5
63,1013,4
514,26,1
320,894,5
409,1065,5
294,11,5
465,566,5
461,663,5
166,906,4
330,1378,5
441,988,4
454,282,1
596,1037,5
232,723,5
95,924,5
299,331,5
143,659,5
461,1210,5
18,54,5
658,913,3
30,1009,4
18,1168,5
441,637,4
29,941,2
644,1283,5
335,1301,1
331,1299,5
332,107,1
463,827,3
313,1219,3
91,772,5
170,27,5
239,259,5
216,521,4
202,114,4
558,1103,5
18,369,5
37,1074,4
458,108,3
289,1132,5
74,652,1
98,216,1
592,1096,5
184,34,4
58,1382,3
368,1331,4
661,524,2
706,275,5
449,1048,5
469,25,5
473,150,3
436,454,1
212,762,1
316,104,5
35,798,5
188,87,4
64,649,5
336,403,1
383,324,5
509,471,5
406,748,5
192,715,5
343,1100,5
436,461,3
99,848,3
89,568,4
48,814,4
186,1061,5
253,421,5
288,1087,4
308,718,4
675,230,3
423,1102,3
97,987,3
140,1046,5
16,1036,5
100,1258,4
186,1396,5
145,782,5
455,97,5
48,486,5
267,233,5
325,148,5
340,1393,5
644,719,4
635,43,2
95,485,5
641,1252,5
338,1242,3
517,507,5
323,1255,5
555,114,4
336,10,1
610,945,1
145,737,5
27,225,1
192,62,5
322,1147,4
614,693,4
60,761,5
94,1174,2
624,617,5
104,491,5
35,200,5
102,1288,5
639,918,4
627,28,4
461,711,3
556,301,5
105,10,2
245,806,4
157,40,5
134,1240,5
437,226,3
262,564,5
275,755,1
396,914,5
357,343,4
326,50,3
346,1310,5
647,1068,1
599,208,4
614,1252,5
692,1366,5
524,862,5
570,1283,5
341,943,3
102,81,5
297,253,5
28,18,5
396,983,5
478,869,5
336,142,2
58,1177,4
220,17,5
658,629,4
111,817,5
46,164,5
531,598,4
29,756,1
226,78,5
140,968,5
390,114,4
408,119,5
269,636,2
226,787,5
134,1244,5
613,232,3
34,1403,4
675,1039,3
183,1274,3
684,153,4
70,687,3
371,1082,5
19,1256,4
115,856,5
290,146,1
112,1184,5
139,1076,4
650,105,5
400,608,4
426,1404,3
525,1410,5
263,1216,3
85,182,5
706,806,5
468,914,5
277,858,4
7,1058,4
180,550,4
425,472,5
51,406,3
67,724,5
178,961,3
601,656,5
203,498,5
365,230,5
104,30,4
482,303,3
69,955,5
478,1006,5
368,812,5
645,904,5
277,535,5
666,858,4
660,710,5
603,1380,1
665,575,4
280,400,4
445,1273,5
72,734,1
697,1398,5
529,1034,2
508,289,4
329,1298,3
270,384,5
137,279,5
649,592,3
476,379,5
26,34,5
105,218,1
22,1037,3
669,290,5
497,1286,3
197,230,2
186,1408,2
688,538,4
342,1085,4
298,902,4
209,679,5
327,432,5
606,868,4
519,927,3
679,322,3
577,956,1
247,212,5
78,336,2
332,644,3
66,396,5
417,1218,3
345,635,5
581,585,2
249,904,2
289,1271,3
455,1157,5
6,957,5
613,871,3
117,43,3
158,885,5
299,1295,5
436,865,2
635,159,2
339,932,3
509,301,4
324,661,5
537,240,5
6,1132,5
266,17,5
624,259,5
175,546,4
520,1391,5
238,83,3
519,503,5
447,423,4
68,179,4
434,654,2
254,922,5
113,108,4
705,638,5
371,606,5
531,1174,3
699,1165,5
174,389,1
394,307,1
294,59,5
419,849,5
228,256,5
162,218,3
107,93,4
446,876,5
236,760,3
38,303,3
52,1056,4
666,79,5
339,482,3
674,660,5
546,496,3
45,1344,5
628,107,1
485,418,5
13,931,3
531,1326,3
244,1028,5
647,1035,1
154,720,5
446,1159,5
695,371,5
161,80,4
302,1191,2
273,279,4
164,628,5
23,378,5
47,763,2
445,1143,5
636,1119,5
89,791,4
114,295,1
330,370,1
115,1006,5
115,401,5
189,121,3
599,184,5
692,747,5
311,742,5
338,1034,3
702,303,3
386,115,3
51,1370,3
621,1353,5
51,1039,4
386,43,3
520,1217,4
165,1357,5
31,234,3
175,811,5
104,933,5
111,0,5
661,1372,4
41,882,3
84,1269,5
611,483,5
285,897,5
396,407,4
612,546,2
287,1084,3
245,679,5
508,769,4
376,562,5
581,612,5
146,804,5
245,1413,5
502,1108,3
303,1216,5
653,1240,5
92,314,4
422,416,5
348,429,3
124,506,5
263,198,3
330,1280,4
102,741,4
94,516,3
216,272,1
384,1177,5
161,656,5
565,348,5
557,927,2
669,964,3
537,340,4
187,1352,5
81,617,4
26,908,5
621,1128,5
104,1064,3
548,881,2
